sampling_date,depth,salinity,temperature,ta,dic,NO2,NO3,Chla,pH_s_somlit_temp_25,pH_s_somlit_temp_insi,diff_pH,pH_insi,Pt,Sit,year,quarter,monthd,month,week,CSC_flag,Patm,P,pH_calc,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,OmegaAragonite,OmegaCalcite,Nta,Ndic,pH18
2018-04-04T00:00:00Z,50,38.1546,13.6751,2573.96469,2290.30797,0.35,0.692,0.832,7.950791635947262,8.13004019410388,NA,8.13004019410388,0.07485194346475728,1.3424744665562311,2018,2,4,April,14,15,1,5,8.106908765925864,1.4177133672250294e-5,369.9368154580709,371.3009288894907,369.8536025017629,371.2175360043702,372.4505542039789,380.6755786933807,0.0020745547009015986,2.0157613542615062e-4,2.9952277871070554,4.659354466902652,2563.535149628092,2281.0277885235328,8.040227994067846
2018-04-17T00:00:00Z,0,38.1546,14.6283,2584.81686,2303.4105899999995,0.28,1.605,0.709,7.944655278604674,8.108244419839991,-0.005654693436307312,8.108244419839991,0.08167314713886471,3.72293429041325,2018,2,4,April,16,15,1,0,8.08863192395089,1.4619598303269875e-5,392.78376177493004,394.2146445025599,392.78376177493004,394.2146445025599,392.78376177493004,394.2146467701811,0.0020877037707252447,2.0108722097148487e-4,3.018025643163732,4.688182467254829,2574.3433473290243,2294.077317544935,8.036765276271899
2018-04-17T00:00:00Z,50,38.097,13.8336,2559.4617900000003,2277.1553400000003,0.67,0.742,0.31379999999999997,7.93549088573866,8.111782075738438,NA,8.111782075738438,0.06319153107915311,1.7460306125870613,2018,2,4,April,16,15,1,5,8.104680831598143,1.4119893778808381e-5,370.1286757785247,371.4907341692003,370.0450684251216,371.40694666147516,372.64232446981316,380.8547758893077,0.0020626619474040193,2.003734988171725e-4,2.9794870345937863,4.633489735083974,2552.945061815891,2271.357401370187,8.040475872099691
2018-04-24T00:00:00Z,0,37.6366,16.6481,2563.7126399999997,2278.8056699999997,0.1,1.26,0.521,7.946775840161941,8.077734810026596,0.012731550648148016,8.077734810026596,0.11482794944737715,1.1171397115727877,2018,2,4,April,17,15,1,0,8.072160455489492,1.4348651788846288e-5,408.2737573383454,409.72348057339883,408.2737573383454,409.72348057339883,408.2737573383454,409.72348292078067,0.0020603065934395614,2.0415042477159203e-4,3.08935068450829,4.77877663554832,2588.4665543646342,2300.8086665639294,8.051422199165241
2018-04-24T00:00:00Z,50,38.1244,14.2522,2572.9144799999995,2286.70725,0.35,0.324,0.419,7.936534571500517,8.106041599347336,NA,8.106041599347336,0.06222355811873317,0.8332123329336614,2018,2,4,April,17,15,1,5,8.102783506218515,1.40825806107099e-5,373.9809134943063,375.3498174601815,373.89540012241116,375.2641215390781,376.5170120864104,384.7702578404161,0.0020691230279590114,2.0350164143027855e-4,3.028119438976943,4.704941207118283,2564.519054463807,2279.2457192768934,8.045043997822637
2018-05-02T00:00:00Z,0,37.9423,16.0298,2571.66423,2273.4546,0.06,0.413,0.568,7.961779818803693,8.102999172218237,3.754814483105662e-4,8.102999172218237,0.06809298042943107,0.5700355218806656,2018,2,5,May,18,15,1,0,8.099284952050906,1.3560160644589996e-5,379.5138224195004,380.8719560996562,379.5138224195004,380.8719560996562,379.5138224195004,380.87195815467317,0.002047577423049538,2.123170163058717e-4,3.2012740679608753,4.958016233313816,2575.5750373593582,2276.91191098062,8.068965713360562
2018-05-02T00:00:00Z,50,38.1467,14.6966,2571.5642100000005,2281.90629,0.23,0.282,0.434,7.948837820158285,8.111403277120386,NA,8.111403277120386,0.05250525332223456,0.7409074635470877,2018,2,5,May,18,15,1,5,8.101617966815748,1.3923720792044695e-5,374.8473762919703,376.21170374417926,374.76059983592893,376.1247438793086,377.3854129245737,385.61056089633877,0.0020621246390094476,2.0585793019850773e-4,3.065705546777498,4.758783526002334,2561.6747970335578,2273.130808693805,8.050742967152587
2018-05-07T00:00:00Z,0,37.8418,17.3685,2572.81446,2284.6568399999996,0.047,0.858,0.473,7.965129099680023,8.08486392075238,0.003640794691243343,8.08486392075238,0.014597013848631522,1.3867163156199946,2018,2,5,May,19,15,1,0,8.063171541800216,1.4415080058184662e-5,419.3348631546687,420.8104180566108,419.3348631546687,420.8104180566108,419.3348631546687,420.8104204955052,0.0020634874112368,2.0675434870501478e-4,3.1301876604092147,4.833056466314148,2583.570270970197,2294.207990106179,8.053492093127948
2018-05-07T00:00:00Z,50,38.1497,15.1242,2579.46579,2286.5072099999998,0.163,0.237,0.59,7.954738643642253,8.110489671658074,NA,8.110489671658074,0.012641305835250742,0.8858638166087252,2018,2,5,May,19,15,1,5,8.099490089968254,1.3866110768362574e-5,378.1576987175468,379.52661304102503,378.06916502498103,379.4378940157927,380.7143383067813,388.96665471040194,0.002064175640073192,2.0846545915844533e-4,3.107503777767067,4.819184021521401,2569.343927213058,2277.534921113403,8.055214591120109
2018-05-14T00:00:00Z,0,37.6388,17.8441,2559.56181,2267.2533599999997,0.043,0.42,0.402,7.969841727708173,8.08201630453068,0.006802027783798792,8.08201630453068,0.08079165758078095,1.2167418310358578,2018,2,5,May,20,15,1,0,8.066761381675569,1.402974763991236e-5,413.29454675756165,414.7401647688536,413.29454675756165,414.7401647688536,413.29454675756165,414.7401671143298,0.002043888313466535,2.0933529889355232e-4,3.1779148377226125,4.901750817922707,2584.1245943016247,2289.0110120407658,8.064366720751163
2018-05-14T00:00:00Z,50,38.2056,14.5545,2574.31476,2284.35678,0.266,0.678,0.331,7.9385644823289665,8.103217880443134,NA,8.103217880443134,0.1380590199612114,1.0879439671591236,2018,2,5,May,20,15,1,5,8.103123700097516,1.3932772018916057e-5,373.599091033342,374.96133655280437,373.51289794122886,374.87496071276473,376.12992931776444,384.34268682346243,0.0020644842360539478,2.05939771927136e-4,3.0647126694905653,4.7585539547579465,2560.4613166656204,2272.06371945474,8.05004540874535
2018-05-22T00:00:00Z,0,37.7982,19.377,2554.66083,2259.6018299999996,0.034,0.576,0.435,7.9822982871107175,8.070217068243045,0.0012742154116640592,8.070217068243045,0.1051541877269497,1.2618502527233966,2018,2,5,May,21,15,1,0,8.046686854818278,1.4124278329835806e-5,434.9003828023398,436.3926871737547,434.9003828023398,436.3926871737547,434.9003828023398,436.3926896883584,0.0020339839627699775,2.114935889001865e-4,3.2215129350950087,4.949368027143512,2568.2998539612995,2271.665569789037,8.06771623123237
2018-05-22T00:00:00Z,50,38.1178,15.5021,2571.61422,2274.85488,0.075,0.301,0.455,7.963211251673522,8.113002154058059,NA,8.113002154058059,0.05737826659817487,1.0347538247535266,2018,2,5,May,21,15,1,5,8.101229516667138,1.3601558586271166e-5,375.10589154268985,376.4572528917378,375.01724857583304,376.36842593885814,377.63856725196666,385.7846471187738,0.002050451209252673,2.1080211216105557e-4,3.1458400169281013,4.874646047316724,2563.666852756455,2267.824623666633,8.062774298938063
2018-05-29T00:00:00Z,0,37.6461,20.0956,2566.16313,2271.65424,0.014,0.227,0.381,7.977287043322818,8.053758930626046,2.9557864064244654e-4,8.053758930626046,0.050644938985383796,1.6566738695026508,2018,2,5,May,22,15,1,0,8.035184882551823,1.4374616269052189e-5,451.14081694179663,452.67507356201645,451.14081694179663,452.67507356201645,451.14081694179663,452.6750762273721,0.002045203498890022,2.1207612484092504e-4,3.241340896035683,4.970998850334885,2590.2868807127434,2293.00939858312,8.06714916836556
2018-05-29T00:00:00Z,50,38.2013,14.4735,2568.41358,2286.25716,0.283,0.774,0.228,7.934535424328801,8.100411043819758,NA,8.100411043819758,0.044722710099845984,1.2220966651197043,2018,2,5,May,22,15,1,5,8.092231630622214,1.4359976451532047e-5,384.0971275650369,385.49911445856657,384.0087107176615,385.4105098008432,386.69981697645795,395.1522646865118,0.002071063638680244,2.0083354486822398e-4,2.988280650807451,4.640689789527578,2554.879442322643,2274.2098326496744,8.037973100282192
2018-06-04T00:00:00Z,0,37.666,21.772,2530.30596,2251.65024,0.032,0.413,0.257,7.981869298876705,8.031998026650632,-0.007838597585438478,8.031998026650632,0.052615697621967224,1.512214124246169,2018,2,6,June,23,15,1,0,7.987902837319495,1.539275042697054e-5,505.61717112959917,507.3014173074914,505.61717112959917,507.3014173074914,505.61717112959917,507.3014205397591,0.002034710855531324,2.0154663404170543e-4,3.097667579550374,4.728974909645997,2552.7432294376895,2271.6165539213084,8.04507988163672
2018-06-04T00:00:00Z,50,38.2217,14.4068,2527.9054799999994,2259.75186,0.137,0.736,0.344,7.972247848258393,8.140026211655167,NA,8.140026211655167,0.057360036678896435,1.2842814992003762,2018,2,6,June,23,15,1,5,8.074037801345613,1.4874312449265122e-5,397.09217228606525,398.5428459004548,397.0009176041112,398.4513970854791,399.78354395991283,408.52960169120365,0.002054254164170298,1.9062338338043594e-4,2.835548851985338,4.404084385594171,2513.242693025166,2246.644463223771,8.018894386123128
2018-06-12T00:00:00Z,0,37.2266,21.4471,2509.9518900000003,2223.34458,0.015,0.517,0.223,7.977023038574486,8.03219294988421,6.041835140209173e-4,8.03219294988421,0.05165358556802439,1.9833027666213143,2018,2,6,June,24,15,1,0,8.013931926652988,1.4408883677122902e-5,468.09708736168875,469.6625623707199,468.09708736168875,469.6625623707199,468.09708736168875,469.6625651599816,0.0020028022160802125,2.061334802426642e-4,3.1747701851992525,4.852753523546099,2562.097312674271,2269.535601962038,8.066338328911726
2018-06-12T00:00:00Z,50,38.1778,14.8177,2523.8546699999997,2246.2491600000003,0.312,0.374,0.341,7.944938449361934,8.105457959724797,NA,8.105457959724797,0.03208663747532714,1.0880287071179113,2018,2,6,June,24,15,1,5,8.085170996391303,1.4229936513246718e-5,384.5664641792072,385.96402505826086,384.4771301248922,385.8745027011232,387.1692086312435,395.5945722329573,0.0020353425272545663,1.966766962321872e-4,2.92914533035649,4.545549214271553,2512.100683119509,2235.7880255017317,8.036282422237173
2018-06-19T00:00:00Z,0,37.8568,22.7057,2509.90188,2209.24176,0.137,0.011,0.342,7.988854616462883,8.024428862262033,NA,8.024428862262033,0.051647468249600974,1.5094703456345644,2018,2,6,June,25,15,1,0,8.01092131927283,1.3921531317382975e-5,469.2075654308737,470.75256673887543,469.2075654308737,470.75256673887543,469.2075654308737,470.7525694685175,0.0019803036097375336,2.1501661894508358e-4,3.3112156633415157,5.040934860830607,2519.3960250206037,2217.598605270387,8.082431536295903
2018-06-19T00:00:00Z,50,38.1868,14.4635,2557.0113,2283.9566999999997,0.102,0.467,0.416,7.926713703453837,8.09256595534661,NA,8.09256595534661,0.05541775648614975,1.8307304467266663,2018,2,6,June,25,15,1,5,8.078386560721967,1.4853848127623406e-5,397.1537860641617,398.6036365881909,397.06239840661283,398.5120547558348,399.84504288564085,408.5860696389773,0.0020743931329814534,1.947097188909225e-4,2.8973873790720313,4.499663207916354,2544.5030586485386,2272.7841714938145,8.024066081655604
2018-06-26T00:00:00Z,0,37.98098,23.6835,2543.95869,2266.35318,0.031,0.058,0.259,7.986366777371086,8.006719887491506,NA,8.006719887491506,0.07894777016485949,1.3781746544828557,2018,2,6,June,26,15,1,0,7.952148054211879,1.6152364187155128e-5,558.773117849943,560.5912531696295,558.773117849943,560.5912531696295,558.773117849943,560.5912569626073,0.0020482624193675788,2.0193839644526627e-4,3.118493454544321,4.733597629790356,2545.2326459190886,2267.4881174735356,8.037929555885333
2018-06-26T00:00:00Z,50,38.1699,14.9132,2528.5056,2249.99991,0.051,0.06,0.3,7.946465119992324,8.105467587336884,NA,8.105467587336884,0.038893934818601636,1.257246443011298,2018,2,6,June,26,15,1,5,8.084712640505488,1.4234588513692938e-5,385.7877738641925,387.1880724614256,385.6979351512018,387.0980447861729,388.39791560032455,396.8396731487421,0.002038318603686529,1.9744671779977786e-4,2.941411556264402,4.563657991323656,2517.2508390118915,2239.98481997595,8.037292289327663
2018-07-03T00:00:00Z,0,37.99,24.24,2532.80646,2237.54742,0.039,0.122,0.25,7.993304463765285,8.005046676921603,NA,8.005046676921603,0.05946377012739629,1.3345229722033691,2018,3,7,July,27,15,1,0,7.9745204425899745,1.4886728037253648e-5,522.4079688306639,524.0961614073993,522.4079688306639,524.0961614073993,522.4079688306639,524.0961646844528,0.0020096856772331704,2.1297501472957594e-4,3.296016085038728,4.99471248216572,2533.4731634640693,2238.1364032640167,8.068960053969628
2018-07-03T00:00:00Z,50,38.16,15.1,2538.5076,2260.90209,0.091,0.083,0.347,7.945024856227563,8.100968170009825,NA,8.100968170009825,NA,1.1620125481822174,2018,3,7,July,27,15,1,5,8.07918828127154,1.4430908630169083e-5,393.2968789289665,394.7210583412783,393.2048517233882,394.6288383767327,395.95609511667425,404.54159997540864,0.0020491178657594832,1.9735331561034728e-4,2.9414845355517945,4.561936012325927,2527.863962264151,2251.4224166666672,8.034663003872703
2018-07-10T00:00:00Z,0,37.4545,26.2498,2552.11032,2231.9462999999996,0.009,0.104,0.235,8.00101339884285,7.981798696883387,NA,7.981798696883387,0.05757178127442119,1.49979369184382,2018,3,7,July,28,15,1,0,7.987732300635028,1.3784212668806113e-5,507.2425423187009,508.84203853588076,507.2425423187009,508.84203853588076,507.2425423187009,508.84204149879065,0.0019871489857793377,2.310131015518556e-4,3.6217428072712887,5.456515197335328,2589.28011747587,2264.4531204528157,8.112823738641882
2018-07-10T00:00:00Z,50,38.1828,14.6852,2541.05811,2251.8002699999997,0.119,0.126,0.278,7.939373917453355,8.101921241744606,NA,8.101921241744606,0.03694704756833555,1.4244059128318838,2018,3,7,July,28,15,1,5,8.104672042806628,1.3635752460133001e-5,367.042155529166,368.3782567965097,366.95718993507876,368.2931115849149,369.5274429170808,377.58243490748924,0.0020336490555797632,2.0451546196010353e-4,3.0448780737158394,4.726485272096597,2528.8928046135957,2241.0197853483764,8.053624135604064
2018-07-17T00:00:00Z,0,38.0013,25.6201,2556.81126,2206.84128,0.005,0.12,0.165,7.999145395194393,7.989593779272912,NA,7.989593779272912,0.05851266382812878,1.3838244995352458,2018,3,7,July,29,15,1,0,8.035331680954162,1.2193947057457239e-5,443.05078358045085,444.4584914100631,443.05078358045085,444.4584914100631,443.05078358045085,444.45849370028924,0.0019451462529606115,2.495010799819313e-4,3.883361549424549,5.85980711067443,2556.7237931333925,2206.7657853810265,8.151489810249796
2018-07-17T00:00:00Z,50,38.1526,15.0498,2526.30516,2253.8506799999996,0.039,0.085,0.229,7.9343734994138,8.090899073511919,NA,8.090899073511919,0.03403365374374854,1.2115980732774478,2018,3,7,July,29,15,1,5,8.072662949419591,1.4641660827944958e-5,398.42107353133207,399.8647375198894,398.3279729820847,399.7714417381438,401.1154069832473,409.81843292000076,0.0020455422194683654,1.9366679970368925e-4,2.8863511443027736,4.476937624231284,2516.200628004382,2244.8358916561383,8.027406615918892
2018-07-24T00:00:00Z,0,38.0613,26.783,2563.7626499999997,2239.29777,0.022,0.37,0.213,8.010513528351193,7.983095745570951,NA,7.983095745570951,0.06535975569988557,1.6115569614359844,2018,3,7,July,30,15,1,0,7.977802988639101,1.3937716887327366e-5,521.230580528387,522.8636193468432,521.230580528387,522.8636193468432,521.230580528387,522.863622440949,0.0019915925068746325,2.3376754623803992e-4,3.6555421659763594,5.495434850798323,2559.6335569200205,2235.691247014684,8.110849598502629
2018-07-24T00:00:00Z,50,38.1348,15.0348,2551.91028,2270.65404,0.002,0.03,0.147,7.947630433968954,8.104681783528418,NA,8.104681783528418,0.02917199708849482,1.2855126716996719,2018,3,7,July,30,15,1,5,8.084934854437705,1.4314998723643293e-5,389.3172464484887,390.7281778642835,389.2263198445223,390.6370605250203,391.9501525174985,400.45586887614957,0.0020562682864783154,2.0007075479804086e-4,2.982057850985856,4.6255784394791455,2542.8897133327046,2262.627666068787,8.03936971913863
2018-07-31T00:00:00Z,0,37.2926,27.5155,2550.05991,2243.14854,0.023,0.151,0.216,8.00789632828512,7.969326673930474,NA,7.969326673930474,0.041980762105937035,1.7641683052425168,2018,3,7,July,31,15,1,0,7.950259468867072,1.4824799160791161e-5,562.0745295465775,563.8200825193414,562.0745295465775,563.8200825193414,562.0745295465775,563.8200860630719,0.002005188716451406,2.23135024387802e-4,3.523654449703035,5.287884963618322,2598.431768769139,2285.6986243919705,8.093912275456855
2018-07-31T00:00:00Z,50,38.1566,15.0338,2556.0111,2281.00611,0.03,0.06,0.275,NA,NA,NA,NA,0.021392442919393632,1.3477239039217987,2018,3,7,July,31,15,1,5,8.073505642460349,1.4792859702714892e-5,402.3502905061172,403.8084948286714,402.25630819904967,403.71431536708786,405.07134697038094,413.86204805124885,0.00206995806053788,1.9625518975940477e-4,2.9247387275663277,4.536628888127005,2545.5208745013974,2271.6445432769165,8.02798170819492
2018-08-07T00:00:00Z,0,37.1737,27.861,2545.1089199999997,2237.84748,0.037,0.052,0.185,8.0180054489854,7.974126986166458,NA,7.974126986166458,0.022459269347897635,1.7264342698731747,2018,3,8,August,32,15,1,0,7.94777770485201,1.4786166140767162e-5,564.9135954716671,566.6606694462844,564.9135954716671,566.6606694462844,564.9135954716671,566.6606730003379,0.001999605281435789,2.234560324234439e-4,3.538086850719897,5.304128501561335,2601.681806223217,2287.5905341679736,8.0966002461286
2018-08-07T00:00:00Z,50,38.1433,14.9364,2538.2075400000003,2259.9519,0.004,0.164,0.236,7.950653988280526,8.109365351549865,NA,8.109365351549865,0.031115927397838646,1.283532005160844,2018,3,8,August,32,15,1,5,8.082994190570862,1.4353104728112866e-5,389.214618728963,390.62694429335033,389.1239437585572,390.5360786949486,391.8477328426955,400.3619687263352,0.002047939345699248,1.9765944957263927e-4,2.945278257982431,4.56948758098342,2528.671785608482,2251.4615201096913,8.035933759088843
2018-08-21T00:00:00Z,0,38.2399,26.4705,2565.86307,2239.0977300000004,0.03,0.073,0.251,8.014317584980024,7.991672522364134,NA,7.991672522364134,0.036085920885459304,1.6267923253228682,2018,3,8,August,34,15,1,0,7.9837016364114355,1.3805728448716102e-5,512.8525376203389,514.4654096465979,512.8525376203389,514.4654096465979,512.8525376203389,514.4654126615469,0.0019902734044869304,2.3501859706435367e-4,3.6643762937373796,5.51361931427474,2549.7659946809486,2225.050634023625,8.11210169442979
2018-08-21T00:00:00Z,50,38.0847,15.9684,2556.41118,2266.4532,0.028,0.072,0.273,7.962437851711819,8.104670582536556,NA,8.104670582536556,0.03501501981348589,1.2196898568364254,2018,3,8,August,34,15,1,5,8.08518255455028,1.3936923094407087e-5,389.65743320144156,391.0529672731135,389.5643227674626,390.9596656023613,392.2841018794787,400.69592674428037,0.002046270113113764,2.0624616379182956e-4,3.0820826853146577,4.770929461929159,2550.725746559642,2261.412630268848,8.053971451157553
2018-08-28T00:00:00Z,0,38.178,26.7387,2567.21334,2218.89369,0.011,0.181,0.119,8.022014566747078,7.995235120930122,NA,7.995235120930122,0.05364817496398678,1.467033729924293,2018,3,8,August,35,15,1,0,8.012592520635476,1.2643349557006691e-5,472.59920901237894,474.0805948315339,472.59920901237894,474.0805948315339,472.59920901237894,474.0805973775296,0.0019571486390659457,2.491017013770477e-4,3.890703165978577,5.849338447554441,2555.244038975326,2208.5483844098694,8.145491211898387
2018-08-28T00:00:00Z,50,38.0863,16.1941,2541.5081999999998,2222.5444199999997,0.023,0.071,0.169,7.980437782703218,8.119338146486678,NA,8.119338146486678,0.07392432193880136,1.0991379446163885,2018,3,8,August,35,15,1,5,8.130747363440467,1.211717306686604e-5,341.05340973520623,342.27132089581517,340.9714793304339,342.18922310826747,343.3506408356501,350.69158404886105,0.0019861616138302372,2.242656331028959e-4,3.3532306128480065,5.187979420520942,2535.749379698211,2217.5083418447052,8.102879377050932
2018-09-04T00:00:00Z,0,38.2871,25.4789,NA,NA,0.061,0.196,0.188,8.022148796148125,8.014746971957798,NA,8.014746971957798,0.050698106058492245,1.9167783944422263,2018,3,9,September,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-04T00:00:00Z,50,38.0795,15.2883,2526.80526,2236.14714,0,0.089,0.451,7.948735997534964,8.101698279695391,NA,8.101698279695391,0.036954797030167096,1.2175633126781371,2018,3,9,September,36,15,1,5,8.100777419642652,1.3465947251478876e-5,368.91584859377116,370.24851269411585,368.8291572516057,370.1616405418992,371.40858232828464,379.4421877454044,0.0020173561646219832,2.053250281265376e-4,3.0633573670885896,4.7491786630890775,2521.52995391221,2231.478651768012,8.05905315788003
2018-09-11T00:00:00Z,0,38.3264,25.3742,2587.41738,2254.2507600000004,0.045,0.241,0.184,8.034864031635983,8.029070310602618,NA,8.029070310602618,0.057519353936837915,1.7480034170974643,2018,3,9,September,37,15,1,0,8.005827719902705,1.3464429762051728e-5,487.04885636462865,488.60107816355696,487.04885636462865,488.60107816355696,487.04885636462865,488.60108094546246,0.0020014265414770973,2.3935978876085074e-4,3.711557600438223,5.603727282451413,2565.3820979794605,2235.0528325123155,8.117912275096558
2018-09-11T00:00:00Z,50,38.0799,15.1464,2559.71184,2275.90509,0.014,0.128,0.438,7.955757979374572,8.11116165467138,NA,8.11116165467138,0.02042174116437086,1.2428088194317124,2018,3,9,September,37,15,1,5,8.08717703689723,1.4232294726107311e-5,388.25225906376625,389.65733451395624,388.1613537605326,389.5662389912287,390.8769429081992,399.3472272576029,0.002059611306059671,2.0206148921422145e-4,3.013652991510679,4.673578142564114,2554.341001945908,2271.1297408869245,8.043313363843518
2018-09-17T00:00:00Z,0,38.1653,25.3149,2583.6666299999997,2241.1481400000002,0.025,0.13,0.12,8.022971223548083,8.018101932766992,NA,8.018101932766992,0.05557515185358232,1.6224044330589644,2018,3,9,September,38,15,1,0,8.023133596222172,1.2846356090615418e-5,463.61704515777427,465.0956176554582,463.61704515777427,465.0956176554582,463.61704515777427,465.0956201792337,0.001982894846810373,2.454069370990117e-4,3.809473845895958,5.753177175621568,2572.476357843381,2231.4413700403247,8.134524976270235
2018-09-17T00:00:00Z,50,38.0798,15.3403,2556.61122,2264.35278,0.094,0.083,NA,7.945952169410058,8.098015705915103,NA,8.098015705915103,0.03792772075312732,1.2934325282476755,2018,3,9,September,38,15,1,5,8.098712192735867,1.3687373944753614e-5,375.5682614964239,376.9240710288722,375.47989050641826,376.8355159381335,378.1054860763977,386.2785601926021,0.0020432745394439603,2.0739086661128605e-4,3.0945536975335557,4.796991318634264,2551.2535874663204,2259.6076040315343,8.057782062532914
2018-09-26T00:00:00Z,0,38.4076,24.731,2570.91408,2223.49461,0,0.206,0.185,8.026455406090125,8.030623820215707,NA,8.030623820215707,0.1091616000660619,1.3869371151250542,2018,3,9,September,39,15,1,0,8.038138776402338,1.2410146270498158e-5,441.9172495319469,443.3366547701633,441.9172495319469,443.3366547701633,441.9172495319469,443.3366570912683,0.001963587048539523,2.474974151899787e-4,3.824867543688835,5.78603773727898,2543.6302981701538,2199.897811370666,8.140791374785238
2018-09-26T00:00:00Z,50,38.4057,24.7303,2570.06391,2239.54782,0,0.107,0.227,NA,NA,NA,NA,0.06335278996530995,1.3294339309643504,2018,3,9,September,39,15,1,5,8.011241975399631,1.3318302501106941e-5,474.2430314124386,475.7663343988997,474.11274206708697,475.6358288872574,477.3455491880442,486.5173442017716,0.001989724341028999,2.3650517646989404e-4,3.6308897129901356,5.489512766877337,2542.9149470000543,2215.890275662206,8.113582698759712
2018-10-02T00:00:00Z,0,38.3887,23.227,2563.2125399999995,2236.69725,0.071,0.252,0.185,8.018925316976004,8.046487585038523,NA,8.046487585038523,0.06235145488905945,1.9514056897310326,2018,4,10,October,40,15,1,0,8.030540444528269,1.3189558912740891e-5,451.89476875722073,453.3732240120496,451.89476875722073,453.3732240120496,451.89476875722073,453.3732265165282,0.0019903755526228424,2.331321384644166e-4,3.5821086295413744,5.443357266788516,2537.2590507102345,2214.04985060708,8.110193855064937
2018-10-02T00:00:00Z,50,38.0881,16.4998,2561.2121399999996,2268.9537,0.035,0.224,0.436,7.9593121780325795,8.092922219401457,NA,8.092922219401457,0.05350156774963118,1.134233236292181,2018,4,10,October,40,15,1,5,8.080145131440174,1.393316409337962e-5,395.71819459855186,397.1259496532485,395.6224634016562,397.03002420750175,398.38080833586355,406.8656907710786,0.002046895098199023,2.0812543770759706e-4,3.1143119329783757,4.814935400876913,2555.2879067215217,2263.705477563859,8.057112445763412
2018-10-09T00:00:00Z,0,38.3548,22.0797,2584.91688,2253.4506,0.017,0.212,0.082,8.007978134264853,8.053459133931824,NA,8.053459133931824,0.056489102794959334,1.4648208724761866,2018,4,10,October,41,15,1,0,8.052886967889036,1.2912994186220124e-5,429.2234522904685,430.6476782129783,429.2234522904685,430.6476782129783,429.2234522904685,430.64768052732205,0.0020038930946260024,2.3664451118777705e-4,3.621757277066811,5.521935030048163,2561.0051790127964,2232.6051185249307,8.11523133771695
2018-10-09T00:00:00Z,50,38.343,20.8103,2567.11332,2241.39819,0.01,0.17,0.239,8.017249661128005,8.082791292453116,NA,8.082791292453116,0.04965466738394691,1.3572275751612155,2018,4,10,October,41,15,1,5,8.064159491759623,1.2814333205204444e-5,411.6530254009759,413.0405499561885,411.54511358227444,412.9324404369862,414.3821077168548,422.7403774381596,0.001997018566001279,2.3156529079351634e-4,3.503824228117609,5.357943046395916,2544.1490274626394,2221.347605038729,8.10715766770536
2018-10-16T00:00:00Z,0,38.3327,21.5591,2539.7078399999996,2198.23956,0.026,0.223,0.355,8.007987724780682,8.061652025011323,NA,8.061652025011323,0.03992686701466244,1.5561739875470872,2018,4,10,October,42,15,1,0,8.082584957743661,1.1834634071146204e-5,387.9136359768467,389.2090356567996,387.9136359768467,389.2090356567996,387.9136359768467,389.20903756781155,0.001945260567204664,2.4114435872418956e-4,3.6845315927400684,5.625927128697234,2517.6650202046812,2179.160436911566,8.137118662427808
2018-10-16T00:00:00Z,50,38.3329,21.5008,2556.0110999999997,2210.7920700000004,0.113,0.123,0.269,8.017196333710084,8.071833085546697,NA,8.071833085546697,0.024345258376373823,1.8122610335372673,2018,4,10,October,42,15,1,5,8.085058828410157,1.1785115546807655e-5,385.68801960529674,386.9769130758551,385.5859284591263,386.87463805602965,388.2389532611563,396.0024087032431,0.0019549810613986463,2.440258930545465e-4,3.701612262659377,5.6496946372303976,2533.813559631543,2191.5925656550903,8.138723795101686
2018-10-23T00:00:00Z,0,38.2758,21.0005,2551.0101,2236.9473,0.022,0.168,0.183,8.015749991308416,8.078274164689558,NA,8.078274164689558,0.05160712369021066,1.4235776383978864,2018,4,10,October,43,15,1,0,8.04775941580899,1.3341302840632071e-5,430.64132444155155,432.08946225439416,430.64132444155155,432.08946225439416,430.64132444155155,432.0894646373312,0.0019997950364976855,2.2381096066168235e-4,3.414706777034719,5.22212714028677,2532.6285485868357,2220.8287586412303,8.093576457022344
2018-10-23T00:00:00Z,50,38.3035,20.8108,2563.41258,2220.04392,0.039,0.147,0.306,8.013318891415906,8.078822378355216,NA,8.078822378355216,0.04576153266694739,1.6328104315419314,2018,4,10,October,43,15,1,5,8.092043247503426,1.182999511695569e-5,379.9561836305392,381.2368162411561,379.8565949394379,381.1370451116496,382.4751252343012,390.18948787084435,0.0019654016010749757,2.428123238080684e-4,3.67513585346126,5.620010624198738,2543.1012320022974,2202.45327346065,8.135171932107482
2018-11-06T00:00:00Z,0,38.12,20.02,2521.40418,2211.64224,0.032,0.367,0.203,8.003654553878157,8.081600024689415,NA,8.081600024689415,0.050626086808838205,1.7465999949049182,2018,4,11,November,45,15,1,0,8.061608586766882,1.3068331225524443e-5,410.3404424344136,411.73719286167665,410.3404424344136,411.73719286167665,410.3404424344136,411.7371950702251,0.001978898290713491,2.1967561806098516e-4,3.344892832704881,5.129296884192897,2513.4669160545645,2204.6800923399796,8.0924944178583
